PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
hau_train_00309,"A kan haka ne APM ta ce Shettima ya fito takara a wurare biyu, wato takarar sanata da ta mataimakin shugaban ƙasa a lokaci guda.","Based on this, APM said that Shettima ran for two positions, that is, the senatorial and vice-presidential contests at the same time.",SHARI’AR ZARGIN  SHETTIMA YA FITO TAKARA WURI BIYU: Kotu ta kori ƙarar da PDP ta nemi a soke takarar Tinubu da Shettima,SHETTIMA'S ALLEGATION COURT HAS BROUGHT OUT TWO CANDIDATES: Court dismisses PDP's appeal to cancel Tinubu's and Shettima's candidacy,0.71
hau_train_00310,"Kamar yadda suka saba, ‘Yan Kungiyar Shi’a sun halarcin zaman coci ranar Kirsimeti a Zaria","As usual, the members of the Shia group attended the church service on Christmas Day in Zaria",A duk ranar kirsimeti mabiya kungiyar kan halarci zaman coci tare da kiristoci a Zaria domin taya su murnar ranar.,"Every Christmas day, members of the group attend church with Christians in Zaria to congratulate them on the day.",0.83
hau_train_00311,Saboda PDP ta kasa kawo hujjar da za ta nuna cewa Shettima ya fito takarar sanata a lokaci guda.,Because PDP failed to bring evidence to show that Shettima ran for senator at the same time.,Idan ba a manta ba a ranar 8 ga Mayu Pauline ta bayyana cewa za ta fito takarar kujerar sanata na yankin  Filato ta kudu.,"If we don't forget, on May 8, Pauline announced that she will run for the senatorial seat in the South Plateau area.",0.27
hau_train_00312,Mohammed ya fadi haka ne a taron ranar cutar ta duniya a garin Bauchi.,Mohammed said this at the World AIDS Day conference in Bauchi.,Musa ya fadi haka ne a taron da ma’aikatar ta yi na shekarar 2021/2022 da aka yi ranar Litini a garin Yola.,Musa said this at the ministry's meeting for the year 2021/2022 held on Monday in Yola town.,0.38
hau_train_00313,"Za a kulle jami’o’in ne daga ranar 22 ga Fabrairu zuwa 14 ga Maris, kafin da kuma bayan zaɓe.","The universities will be closed from February 22 to March 14, before and after the elections.","An maida shi Hedikwatar EFCC a ranar 18 Ga Maris, inda ya kwashe sati ɗaya a kulle kafin a bayar da belin sa.","He was transferred to the EFCC Headquarters on March 18, where he spent a week in jail before his bail was granted.",0.0
hau_train_00314,Shehu ya ce ai dokar ƙasa ma ta haramta wani ɗan majalisar tarayya ya yi sakataren kwamitin da manyan jami’an gwamnati ke ciki.,Shehu said that the law of the land also prohibits a member of the federal parliament from being the secretary of a committee that includes senior government officials.,Sai dai kuma Garba Shehu ya maida masa martanin cewa ai tuni aka rushe kwamitin da shi Gudaji Kazaure ya ce shi ne sakataren kwamiti.,"However, Garba Shehu replied to him that the committee of which Gudaji Kazaure has been dissolved has already been dissolved and he said that he is the secretary of the committee.",0.5
hau_train_00315,Mazauna garin Abuja sun bayyana ra’ayoyinsu game da saka gwanjo a tattaunawar sanin ra’ayoyin mutane wanda kamfanin Dillancin Labaran Najeriya NAN.,Residents of Abuja have expressed their views on auctioning in an opinion poll conducted by the Nigerian News Agency NAN.,Babban sakataren ma’aikatar ilimi na jihar Yusuf Saleh ya sanar da haka wa Kamfanin Dillancin Labaran Najeriya NAN.,"The Secretary General of the Ministry of Education of the state, Yusuf Saleh, disclosed this to the News Agency of Nigeria NAN.",0.33
hau_train_00316,Gwamna Samuel Ortom na Jihar Benuwai ya sha kaye a takarar zaɓen sanatan da ya tsaya.,Governor Samuel Ortom of Benue State was defeated in the senatorial election he stood for.,Gwamna Ifeanyi Ugwuanyi na Jihar Enugu ya sha ƙasa a takarar Sanatan Enugu ta Arewa da ya fito a ƙarƙashin PDP.,Governor Ifeanyi Ugwuanyi of Enugu State has lost in the Enugu North Senatorial contest that he contested under the PDP.,0.64
hau_train_00317,PDP ce kaɗai za ta iya maida wa ‘yan Najeriya annuri a fuskokin su – Liyel Mike,PDP is the only one that can make Nigerians shine - Liyel Mike,"Ya ce yanzu a Najeriya PDP kaɗai ce mai jam’iyyar da ta rage, kuma ita za ta lashe zaɓe mai zuwa.","He said that PDP is now the only party left in Nigeria, and it will win the next election.",0.5
hau_train_00318,” Sannan gwamnati ta fito da hanyoyi daga wannan shekara 2021 zuwa 2025 da za su taimaka wajen kawo karshen harkallar muggan kwayoyi a kasar nan.,” Then the government came up with ways from this year 2021 to 2025 that will help to end the problem of drugs in this country.,Hukumar NDLEA ta bayyana yadda ta kama muggan kwayoyi masu nauyin kilogiram 500 da masu safarae kwayoyin a jihohi 8 a kasar nan.,The NDLEA has disclosed how it has seized drugs weighing 500 kilograms and drug traffickers in 8 states in the country.,0.83
hau_train_00319,Kusan sati ɗaya kenan a kullum sai Shugaban Majalisar Dattawa ya bayyana ficewar aƙalla Sanata ɗaya daga APC.,It has been almost a week since the President of the Senate announced the departure of at least one senator from the APC.,"Bulaliyar Majalisar Dattawa, kuma Sanata mai wakiltar Abiya ta Arewa, Orji Kalu, ya bayyana janyewar sa daga takarar shugaban ƙasa a ƙarƙashin APC.","Senator representing Abia North, Orji Kalu, has announced his withdrawal from the presidential race under the APC.",0.5
hau_train_00320,Ya bayyana haka ne a wata tattaunawa da ya yi da Kamfanin Dillancin Labarai na Najeriya (NAN).,He stated this in an interview with the News Agency of Nigeria (NAN).,"Sakataren Yaɗa Labarai na PDP na Ƙasa, Ɗebo Ologunagba ne ya bayyana haka a cikin wata sanarwa da ya fitar yau Laraba.","The Publicity Secretary of the PDP, Dbo Ologunagba stated this in a statement he issued today Wednesday.",0.12
hau_train_00321,Rundunar soji ta ce wasu dakarunta biyu sun ji rauni amma tuni har an kaisu asibiti a na basu magani.,The military said that two of its soldiers were injured but they were already taken to the hospital for treatment.,"” Sai ya tattaro wasu da tuni an yi sallama da su a jam’iyyar, wai ƴan APC ne amma basu tare da Tinubu.","He then gathered some who have already been dismissed from the party, they are members of the APC but they are not with Tinubu.",0.0
hau_train_00322,"‘Yan bindiga sun kashe jami’an tsaro 9, farar hula 53 a makon jiya",Bandits killed 9 security officers and 53 civilians last week,Jami’an tsaro sun kashe ‘yan bindiga biyar a karamar hukumar Giwa,Security forces killed five bandits in Giwa local government,0.5
hau_train_00323,"CUTAR DIPHTHERIA: Kano ce a gaba, mutum 123 sun rasu, 38  na kwance a asibiti","DIPHTHERIA: Kano is in the front, 123 people died, 38 are in hospital",Bello ya ce zuwa yanzu akwai mutum shida dake kwance a asibiti da suka tsira da ransu daga harin.,Bello said that so far there are six people in the hospital who survived the attack.,0.21
hau_train_00324,NDLEA ta kama dan Najeriya da ya hadiye kullin hodar ibilis 92 a filin jirgin saman Abuja,NDLEA has arrested a Nigerian man who swallowed 92 packets of narcotics at the Abuja airport,Hukumar EFCC ta damke Akanta Janar ɗin Najeriya Ahmed Idris a filin jirgin saman Kano zai yi tafiya.,The EFCC arrested the Accountant General of Nigeria Ahmed Idris at the Kano Airport to travel.,0.33
hau_train_00325,Saboda haka ne Kwamitin Abejide ya ce a biya Naira miliyan 20 ga iyalan kowane mutum ɗaya da kwastan ɗin su ka kashe su 20.,That is why the Abejide Committee said that 20 million Naira should be paid to the families of each person whose customs killed 20 of them.,Sannan kuma su biya Naira miliyan 2 ga kowane mutum daga mutum 13 da kwastan suka ji wa raunuka.,And they should pay 2 million Naira to each person out of the 13 people who were injured by the customs.,0.75
hau_train_00326,Sai dai kuma Abdulrahman ya ce  bai kamata a yi mata auren dole ba.,"However, Abdulrahman said that she should not be forced to marry.","Mutanen sun ce namiji shine babba a gida, mace kuma ke karkashinsa bai kamata ta na hana mijinta samun hutu ta hanyar saduwa ba.",The people say that the man is the head of the house and the woman is under him and she should not prevent her husband from having a rest by having sex.,0.6
hau_train_00327,Shugaban Jam’iyyar APC Abdullahi Adamu ya gargaɗi dukkan ‘yan takarar shugaban ƙasa a ƙarƙashin APC su guji caccakar Shugaba Muhammadu Buhari.,"The Chairman of the APC, Abdullahi Adamu, has warned all presidential candidates under the APC to refrain from criticizing President Muhammadu Buhari.",Kwamitin Tantance ‘Yan Takarar Shugaban Ƙasa na APC ya tantance ‘yan takara 12 a ranar Litinin.,The APC Presidential Candidates Screening Committee screened 12 candidates on Monday.,1.0
hau_train_00328,"Jihar Legas dai ita ce cibiyar dan takarar shugaban kasa na APC, Bola Tinubu.","Lagos state is the center of APC presidential candidate, Bola Tinubu.",A yau Laraba ne aka ƙaddamar tsohon gwamnan jihar Barno Kashim Shettima mataimakin ɗan takarar shugaban kasa na Ac Bola Tinubu.,Former governor of Barno state Kashim Shettima was launched today Wednesday as the vice presidential candidate of Ac Bola Tinubu.,0.28
hau_train_00329,A jihar Filato da Bauchi da Kaduna kuma an kama barayin shanu da masu safarar ƙananan yara da ‘yan bindiga da masu fashi da makami.,"In Plateau, Bauchi and Kaduna states, cattle rustlers, child traffickers, bandits and armed robbers have also been arrested.",Yadda Ƴan bindiga suka kashe mutum 7 suka babbake gidaje 250 a jihar Filato,How bandits killed 7 people and looted 250 houses in Plateau state,0.5
hau_train_00330,Gidauniyar SAS ta tallafa wa zawarawa mata 105 a Abuja,SAS Foundation has supported 105 widows in Abuja,Gidauniyar ‘Smile Attract Smile (SAS)’ ta tallafa wa mata zawarawa 105 a babban birnin tarayya Abuja.,"The 'Smile Attract Smile (SAS)' foundation supported 105 widows in the capital, Abuja.",0.92
hau_train_00331,Jalige ya shauda wa Kamfanin Dillacin Labaran Najeriya NAN cewa babu wanda ya rasa ransa ko kuma rauni a fashewar bam din.,Jalige told the News Agency of Nigeria (NAN) that no one was killed or injured in the blast.,Marwa ya fadi haka ne da yake zantawa da Kamfanin Dillancin Labaran Najeriya NAN a birnin New York kasar Amurka.,"Marwa said this while talking to the Nigerian News Agency NAN in New York City, USA.",0.42
hau_train_00332,"KARO NA BAKWAI CIKIN WATA HUƊU: ‘Yan bindiga sun banka wa ofishin INEC wuta a Imo, kwana uku bayan babbake wani ofishin","SEVENTH TIME IN FOUR MONTHS: Gunmen set fire to the INEC office in Imo, three days after attacking another office","Ba wannan ne karo na biyu da aka kai hari ofishin INEC, bayan wanda aka kai a Ebonyi ba.","This is not the second time the INEC office was attacked, after the one in Ebonyi.",0.88
hau_train_00333,"Tuni dai su ka kafa kwamitin mambobi 13 ƙarƙashin shugabancin Nicholas Mutu, ɗan PDP daga jihar Delta a matsayin shugaban kwamiti.","They have already formed a committee of 13 members under the leadership of Nicholas Mutu, a PDP member from Delta state as the chairman of the committee.","An bayyana rasuwar Shugaban PDP na Ƙaramar Hukumar Ezza ta Arewa a Jihar Ebonyi, bayan an lakaɗa masa dukan tsiya a ranar zaɓen gwamna.","The PDP Chairman of Ezza North Local Government in Ebonyi State has been declared dead, after he was beaten on the day of the governorship election.",0.12
hau_train_00334,Ya yi kira ga shugaban ƙasa Muhammadu Buhari da ya tsananin bada umarnin a saki sauran fasinjojin dake tsare.,He called on President Muhammadu Buhari to order the release of the other detained passengers.,"Shugaban kasa Muhammadu Buhari ne ya kaeɓi Nkem a gidan gwamnati dake Aso Rock, Abuja.","Nkem was inaugurated by President Muhammadu Buhari at the Government House in Aso Rock, Abuja.",0.25
hau_train_00335,Adesina ya ce Hukumar Bunƙasa Yankin Neja Delta (NRC) ta gina gidan kwanan ɗaliban da Buhari ya bude a jami’ar.,Adesina said the Niger Delta Regional Development Commission (NRC) built the student hostel opened by Buhari in the university.,Fashola ya ce kwanan nan Gwamnatin Buhari za ta gina shingayen karɓar haraji daga direbobi a manyan titinan Najeriya.,Fashola said that the Buhari government will soon build roadblocks to collect taxes from drivers on the main roads in Nigeria.,0.15
hau_train_00336,Shin da gaske ne kotu a Najeriya ta umurci kamfanin MTN ya biya Mr Anenih naira miliyan 5.5?,Did the court in Nigeria really order MTN to pay Mr Anenih 5.5 million naira?,Babban kotun a Abuja ya samu MTN da laifi ya kuma umurci kamfanin ya biya Mr Emmanuek naira miliyan biyar..”,The High Court in Abuja found MTN guilty and ordered the company to pay Mr Emmanuek five million naira..”,0.65
hau_train_00337,"‘Yan Majalisar Wakilai ta Ƙasa su uku daga Jihar Katsina sun fice daga APC, sun koma PDP ƙarƙashin rundunar yaƙin kamfen din Atiku Abubakar.",The three members of the National House of Representatives from Katsina State left the APC and joined the PDP under Atiku Abubakar's campaign team.,"Mataimakin Kakakin Majalisar Jihar Kano, Zubairu Hamza Masu ya fice daga APC, ya koma PDP.","The Deputy Speaker of the Kano State House of Assembly, Zubairu Hamza Masu left the APC and joined the PDP.",0.88
hau_train_00338,"Mahaifin sa Olusola Saraki ya yi Shugaban Masu Rinjaye na Majalisar Dattawa, a zamanin Jamhuriya ta Biyu, wadda aka fi sani da zamanin mulkin Shagari.","His father, Olusola Saraki, was the Senate Majority Leader during the Second Republic, known as the Shagari regime.","Wannan ƙoƙon bara ya na kunshe cikin wata wasiƙar da ya aika wa Shugaban Majalisar Dattawa, Ahmad Lawan a ranar Talata.","This request was contained in a letter he sent to the President of the Senate, Ahmad Lawan on Tuesday.",0.25
hau_train_00339,Amma ya kasance an sanar wa Hukumar Zaɓe ta Ƙasa kafin a kai ga saura kwanaki 45 a yi zaɓen da ya janye tsayawa takarar.”,"But he was notified to the National Electoral Commission before the 45 days left for the election to withdraw his candidacy.""",Mai Shari’a ya umarci Hukumar Zaɓe ta Ƙasa (INEC) ta goge sunan Andy Uba a jerin sunayen ‘yan takarar zaɓen gwamnan Anambra a 2021.,The Justice has ordered the National Electoral Commission (INEC) to delete the name of Andy Uba from the list of candidates for the Anambra governorship election in 2021.,0.71
hau_train_00340,"Saboda a cikin daftarin manufofin gwamnati na, na bayyana yadda zan inganta rayuwar ma’aikatan ƙasar nan.","Because in my draft government policies, I have explained how I will improve the lives of the workers in this country.","Gwamnatin Amurka ta bayyana cewa hukumomin sojan Najeriya, SSS da ‘yan sanda na take haƙƙin jama’a a ƙasar saboda lalacewar rashawa da sakwarkwacewar sashen shari’a.","The US government has stated that the Nigerian military, SSS and police are violating the rights of the people in the country due to corruption and the corruption of the justice department.",0.12
hau_train_00341,Sai sai kuma bai yi nasara ba a zaɓen fidda gwani da aka yi zargin tafka maguɗi a wajen yin sa.,Then he did not win in the primary election which was allegedly rigged.,“Karya wannan umarni kuma zai kawo wa jam’iyyar tarnaƙi wajen yin nasara a zaɓen 2023 a Zamfara.,"""Breaking this order will also hinder the party from winning the 2023 elections in Zamfara.",0.46
hau_train_00342,"ANA WATA GA WATA: Jam’iyyar APM ta garzaya kotu, ta nemi a ƙwace nasarar Tinubu a bai wa Atiku da ya zo na biyu","ANA MOTH TO MONTH: APM party went to court, asked to take away Tinubu's victory and give it to Atiku who came second","Tun a ranar 29 Ga Mayu ne Atiku ya yi nasarar lashe zaɓen fidda gwani na PDP, inda Wike ne ya zo na biyu.","On May 29, Atiku won the PDP primaries, where Wike came second.",0.43
hau_train_00343,Ya zuwa lokacin rubuta wannan labari dai Babbar Kotun Tarayya ba ta kai ga damƙa wannan ƙara a hannun kowane mai shari’a ba.,"As of the time of writing this article, the Federal High Court has not handed over this case to any judge.","Bisa tsarin dokar Najeriya, Babbar Kotun Tarayya ke bada odar a tura mutumin da wata ƙasa ke tuhuma zuwa ƙasar da ke tuhumar sa ɗin.","According to Nigerian law, the Federal High Court orders the extradition of a person accused by a country to the country that is accusing him.",0.75
hau_train_00344,"Ƙungiyar ta ce, “Akpabio ba ya ƙaunar ‘yan Arewa, ba mu yarda ya zama  Shugaban Majalisar Dattawa ba”, cewar Sa’idu, Shugaban Dattawan Arewa Mazauna Kudu.","The group said, ""Akpabio does not love the people of the North, we do not want him to be the President of the Senate"", according to Saidu, the President of the North Residents.",A Majalisar Dattwa ya zama Shugaban Ƙungiyar Majalisar Dattawa ‘Yan Arewa.,"In the Senate, he became the Chairman of the Northern Council of Elders.",0.25
hau_train_00345,RASHIN TSARO: ‘Yan bindiga sun kashe mutum 15 a makon jiya a Najeriya,UNSAFE: Gunmen killed 15 people last week in Nigeria,Najeriya ta samu raguwa a wayan mutanen da aka kashe a makon jiya idan aka kwatanta da wadanda aka kashe a makon baya.,Nigeria has seen a decrease in the number of people killed last week compared to those killed the previous week.,0.58
hau_train_00346,Tawagar jami’an yaɗa labaran Shugaban Ƙasa ne ke shirya taron.,The meeting is organized by the delegation of the President's press officers.,"Zulum ya bayyana haka a Abuja a ranar Alhamis, lokacin da ya bayyana gaban Tawagar Jami’an Yaɗa Labaran Shugaban Ƙasa.","Zulum stated this in Abuja on Thursday, when he appeared before the Presidential Press Officers Team.",0.58
hau_train_00347,"” Daga 2020 zuwa yanzu ƴan bindiga sun kashe mutum sama da 18,000.","""From 2020 until now, gunmen have killed more than 18,000 people.","Ƴan bindiga sun shiga garin Unguwar Dudu suka kashe mutane da dama, waɗanda har zuwa yanzu ba a tantance yawan su ba.","Gunmen entered the town of Unguwar Dudu and killed many people, whose number has not yet been determined.",0.42
hau_train_00348,Majalisar dokokin Jigawa ta karyata labarin yunkurin tsige Kakakinta,The Jigawa House of Assembly has denied the news of an attempt to impeach its Speaker,"Shugaban kwamitin yada labarai na majalisar dokokin Jihar Jigawa Muhammad Adamu, ya karyata jitajitar cewar mambobin majalisar suna yunkurin tsige Kakakinta Idris Garba.","The chairman of the media committee of the Jigawa State House of Assembly, Muhammad Adamu, has denied rumors that members of the House are trying to impeach the Speaker, Idris Garba.",0.88
hau_train_00349,Victoria ta ce abu na farko shi ne a fara yin ƙoƙarin kakkaɓe ‘yan ta’adda daga yankunan karkara ƙarƙaf.,Victoria said that the first thing is to start trying to eradicate terrorists from rural areas.,Abu na farko da DUBAWA ta fara la’akari da shi shi ne a duk inda aka yi wannan zargi (shafukan Facebok da Tiwita) babu majiya.,The first thing DUBAWA took into consideration was that wherever this accusation was made (Facebook and Twitter pages) there was no source.,0.1
hau_train_00350,"“PDP ta riƙe mulki shekaru 16, waɗanda daga ciki Kudu maso Yamma ta riƙe shekaru takwas a ƙarƙashin Obasanjo.","“PDP held power for 16 years, of which the South West held eight years under Obasanjo.",Kudu maso Kudu ta riƙe shekaru shida a hannun Jonathan.,South South held for six years in the hands of Jonathan.,0.62
hau_train_00351,Yadda ƴan bindiga suka kashe mutum 16 suka yi garkuwa da mutane da dama a jihar Taraba,How bandits killed 16 people and kidnapped many people in Taraba state,MUMMUNAN KISAN GILLA: Yadda ƴan bindiga suka kashe sama da mutum 70 a Cocin Katolika na Ondo,GILLA MURDER: How gunmen killed over 70 people in Ondo Catholic Church,0.6
hau_train_00352,Ta ce Birtaniya ba ta goyon bayan kowane ɗan takara daga cikin masu takarar shugaban ƙasa su 18.,She said that the UK does not support any of the 18 presidential candidates.,Sai dai kuma ɗan takarar shugaban ƙasa na PDP Atiku Abubakar da Peter Obi na PDP duk sun goyi bayan canjin kuɗin.,"However, PDP presidential candidate Atiku Abubakar and PDP's Peter Obi both supported the change of currency.",0.17
hau_train_00353,Famuyide ya ce za ci gaba da shari’a  ranar 19 ga Janairu 2023.,"Famuyide said that the trial will continue on January 19, 2023.",Mayana ya ce za a ci gaba da shari’a ranar 15 ga Faburairu.,Mayana said that the trial will continue on February 15.,0.5
hau_train_00354,Mohammed ya ce a taron bana gwamnati za ta wayar da kan mutane game da cutar a shirye shirye na talabijin da radiyo.,"Mohammed said that at this year's meeting, the government will make people aware of the disease through television and radio programs.",Saleh ya ce gwamnati ta yanke wannan hukunci ne domin hana lalata kayan aiki na makarantun da mutane ke yi a lokacin bikin.,Saleh said that the government made this decision to prevent the destruction of school equipment by people during the festival.,0.0
hau_train_00355,Sanarwar wanda Kwamishinan tsaron jihar Samuel Aruwan ya fitar na kunshe da cewa hatta safarar dabbobi zuwa da fita daga jihar ya haramta daga yanzu.,The statement issued by the state security commissioner Samuel Aruwan states that even the transportation of animals to and from the state is prohibited from now on.,"Kwamishinan tsaron jihar Kaduna, Samuel Aruwan ya bayyana haka wata takarda da ya fitar ranar Lahadi.","The Kaduna State Security Commissioner, Samuel Aruwan stated this in a document he issued on Sunday.",0.8
hau_train_00356,Akintayo ta dage ci gaba da shari’ar  zuwa ranar 28 ga Yuni domin Afsat ta samu daman gabatar da nata shaidun a kotu.,Akintayo adjourned the case to June 28 so that Afsat could present its evidence in court.,Daga watan Satumbar 2017 zuwa ranar 12 ga Yuni 2022 an samu mutum 653 da ake zargin sun kamu da cutar a jihohi 33.,"From September 2017 to June 12, 2022, there were 653 suspected cases of the disease in 33 states.",0.17
hau_train_00357,"Jam’iyyar APC mai mulki ta fara aikin tantance ‘yan takarar shugaban ƙasa, bayan tsaiko na makonni biyu da aka samu.","The ruling APC party has started the process of identifying presidential candidates, after a delay of two weeks.","A 2014, Buhari ya yi ƙorafi ganin cewa APC ta sayar da fam na takarar shugaban ƙasa, a kan naira miliyan 27.5.","In 2014, Buhari complained that the APC sold the presidential ticket for 27.5 million naira.",0.45
hau_train_00358,A karshe Baraje ya yi kira ga mutane da su hada hannu da hukumar domin yakar muggan kwayoyi a jihar kwatakwata.,"Finally, Baraje called on people to join hands with the agency to fight against drugs in the state.",Julie ta yi kira ga masu ruwa da tsaki musamman hukumar NAPTIP da su hada hannu domin yakan wannan matsala a kasar nan.,"Julie called on all stakeholders, especially the NAPTIP board, to join hands to overcome this problem in this country.",0.25
hau_train_00359,Ya ce ya je Majalisar Tarayya ne don ya nemi goyon bayan su a tsayar da shi takarar shugaban ƙasa a ƙarƙashin APC.,He said that he went to the Federal Assembly to seek their support in running for the presidency under the APC.,"Bayan kammala wa’adin sa, Saraki ya yi takarar zaɓen fidda gwanin neman fitowa zaɓen shugaban ƙasa a 2011.","After completing his term, Saraki ran for the 2011 presidential election.",0.5
hau_train_00360,“Burin gidauniyar shine tallafawa rayuwar zaurawa ta hanyar basu jari da horar da su sana’o’in hannu.,"""The goal of the foundation is to support the lives of the villagers by giving them capital and training them in handicrafts.",“Shekaran 2022 gidauniyar na da burin horar da bai wa zaurawa 500 kudaden jari a Abuja.,"""By 2022, the foundation aims to train 500 villagers in Abuja.",0.88
hau_train_00361,PREMIUM TIMES ta buga labarin dakatar da Ayu da kuma na umarnin da kotu ta ba shi na ya daina kiran kan sa shugaban PDP.,PREMIUM TIMES published the story of Ayu's suspension and the order given by the court to stop calling himself PDP leader.,Kotu ta hana Iyorchia Ayu kiran  kan sa Shugaban PDP.,The court prevented Iyorchia Ayu from calling himself PDP President.,0.83
hau_train_00362,Kakakin rundunar Femi BabaFemi ya bayyana cewa an yi lodin kayan a mota kirar Bus daga unguwar Ojuelegba dake jihar Legas.,The spokesperson of the command Femi BabaFemi stated that the goods were loaded in a bus from Ojuelegba area in Lagos state.,Kakakin rundunar ƴan sandan jihar Bauchi Ahmed Wakil ya bayyana cewa an babake gidaje shida da shaguna 7 a rikicin.,Bauchi State Police spokesperson Ahmed Wakil said that six houses and seven shops were ransacked in the conflict.,0.17
hau_train_00363,"Sannan a wani gefe kuma ana sukar yadda ya dauki Musulmi kamar sa ya zama mataimakin takarar shugaban ƙasa, maimakon ya ɗauki Kirista.","And on the other side, they are criticizing the way he chose a Muslim as if he was the vice presidential candidate, instead of choosing a Christian.","Ya ce idan ana kwatanta kwarewa da cancantar zama shugaban ƙasa, ai Tinubu ko kaɗan ya fi ƙarfin a kwatanta shi da Peter Obi.","He said that when comparing the skills and qualifications to be the president, Tinubu is at least stronger than Peter Obi.",0.57
hau_train_00364,Za a ci gaba da shari’ar ranar 21 ga Janairu 2022.,"The trial will continue on January 21, 2022.","A kan haka bayan kotu ta bada umarnin tsare shi, ta ce za a ci gaba da shari’ar a ranar 13 Ga Oktoba.","Accordingly, after the court ordered his detention, it said that the case will continue on October 13.",0.61
hau_train_00365,"“Tun lokacin da Gwamnan CBN ya fito takarar shugaban ƙasa mu ka ce a cire shi, amma aka yi biris da mu.","""Since the time the CBN Governor ran for the presidency, we have asked him to be removed, but we have been ignored.",IDAN LAILA TA ƘIYA A KOMA BASHA: Yadda Bala Gwamnan Bauchi ya haɗa takarar shugaban ƙasa da takarar gwamna a lokaci ɗaya,IF LAILA REFUSES TO GO BACK TO BASHA: How Bauchi Governor Bala combined the presidential and governorship contests at the same time,0.44
hau_train_00366,“Da dama daga cikin mutanen dake tsare a hannun ‘yan bindiga na fama da rashin lafiya.,"""Many of the people detained by the bandits are sick.",Ba a saki fasinjojin jirgin kasan Kaduna dake tsare hannun ƴan bindiga ba,The passengers of the Kaduna train who were held by the bandits were not released,0.83
hau_train_00367,Na ce wani ya ba shi naira biliyan 1 a Legas.,I said someone gave him 1 billion naira in Lagos.,"Rahoton ya ce kashi kashi 29.7 na cin hanci da toshiyar bakin naira biliyan 400, duk ‘yan sanda a ke ba kuɗin.","The report said that 29.7 percent of the bribery and bribery of 400 billion naira, all the police are given the money.",0.33
hau_train_00368,Jam’iyyar APC ta bayyana cewa ba sani ba sabo a zaben fidda dan takarar shugaban kasa da za a yi a cikin watan gobe.,The APC party has stated that it does not know anything about the presidential candidate election that will be held next month.,Jam’iyyar APC reshen Jihar Legas ta bayyana cewa har abada PDP ba za ta taɓa samun nasara a Jihar Legas ba.,The APC Lagos state branch has declared that the PDP will never win in Lagos state.,0.62
hau_train_00369,"Askarawan Najeriya sun kashe ƴan bindiga 42, sun kama 20 sannan sun ceto mutum 63 da aka yi garkuwa da su – DHQ","Nigerian soldiers kill 42 gunmen, arrest 20 and rescue 63 hostages - DHQ",MAI RABON GANIN BAƊI: Ƴan sanda sun ceto mutum 39 da ƴan bindiga suka yi garkuwa da su Zamfara,39 people kidnapped by bandits in Zamfara have been rescued by the police,0.62
hau_train_00370,Ƴan bindiga sun kai farmaki jaridar Thisday a Abuja,Gunmen attacked Thisday newspaper in Abuja,Wasu ƴan bindiga sun kai farmaki kamfanin jaridar Thisday dake unguwar Utako Abuja,Some bandits attacked the office of Thisday newspaper in Utako area of ​​Abuja,1.0
hau_train_00371,‘Yan sanda sun ceto mutum 7 da aka yi garkuwa da su a Zamfara,The police have rescued 7 people who were kidnapped in Zamfara,A kauyen Dansadau dake karamar hukumar Maru  jihar Zamfara ne ‘yan sanda suka ceto mutum bakwai da aka yi garkuwa da su.,"In Dansadau village in Maru local government of Zamfara state, the police rescued seven people who were kidnapped.",0.75
hau_train_00372,A ranar Lahadi ce dai Buhari ya bayyana cewa ‘yan bindiga da ba su da bambanci da Boko Haram.,"On Sunday, Buhari stated that the bandits are no different from Boko Haram.","A ranar Lahadi ce dai wa’adin kwana 30 su ka ya cika, domin Buhari ya sa wa dokar hannu ko ya ƙi.","It was on Sunday that the 30-day deadline was completed, for Buhari to sign the law or reject it.",0.5
hau_train_00373,"Kakakin Yaɗa Labaran Gwamnan Zamfara, Zailani Bappa ya ce shi bai ga wani abin tada ƙura ba don an nuno hoton Matawalle da Karmanawa tare.","Zamfara Governor's Broadcasting Spokesperson, Zailani Bappa, said he did not see any reason for the photo of Matawalle and Karmanawa to be shown together.","Shi ma Kakakin Yaɗa Labaran Gwamnan Sokoto, ya ce hoton Tambuwal tare da Karmanawa a Gidan Gwamnatin Sokoto da ke Abuja aka yi shi.","He is also the Sokoto Governor's Media Spokesperson, who said that the photo of Tambuwal with Karmanawa was taken at the Sokoto Government House in Abuja.",0.5
hau_train_00374,KATSINA A HANNUN ‘YAN BINDIGA: Mahara sun sako basaraken da su ka kama bayan ya shafe kwanaki 26 a hannun su,KATSINA IN THE HANDS OF GUNS: The attackers released the prince they captured after spending 26 days in their hands,"‘Yan bindiga sun saki Sarki Bunguɗu Hassan Attahiru, bayan ya shafe kwanaki 32 tsare cikin daji a hannun su.","The bandits released Sarki Bungudu Hassan Attahiru, after spending 32 days in the forest in their hands.",0.6
hau_train_00375,"“Muƙaman da kudu ta riƙe tsawon shekaru takwas, yanzu Arewa ce za ta riƙe su.","""The positions that the south held for eight years, will now be held by the north.","Haka su ma Arewa muƙaman da suka riƙe tsawon shekaru takwas, yanzu kudu za su riƙe su.”","In the same way, the positions held by the North for eight years will now be held by the South.""",0.67
