PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
TEL-train-00149,"""డిజిపి జెవి రాముడు మాతృమూర్తి జాస్తి గోవిందమ్మ ( 80 ) అంత్యక్రియలను అనంతపురం జిల్లా నార్శింపల్లిలో శనివారం నిర్వహించారు .""","""The last rites of DGP JV Ramadu Matrumurthy Jasti Govindamma (80) were performed at Narshimpally in Anantapur district on Saturday.""","""డిజిపి జెవి రాముడు గారి యొక్క మాతృమూర్తి జాస్తి గోవిందమ్మ (80) అంత్యక్రియలను అనంతపురం జిల్లా లోని నార్శిమ్పల్లిలో శనివారం నిర్వహించారు.""","""DGP JV Ramadu Gari's mother Jasti Govindamma (80) was cremated at Narshimpally in Anantapur district on Saturday.""",0.69
TEL-train-00150,"""తిమింగలాన్ని చూసిన స్థానిక ప్రజలు పోలీసులకు సమాచారం ఇచ్చారు.""","""Local people who saw the whale informed the police.""","""పోలీసులు సముద్ర తీరానికి చేరుకుని తిమింగలం ఎలా చనిపోయిందో పరిశీలిస్తున్నారు.""","""Police have reached the beach and are investigating how the whale died.""",0.69
TEL-train-00151,"""భవన నిర్మాణానికి సంబంధించి 15 శాతం పనులను సగర , ఉప్పర కులాలకే ఇవ్వాలన్న ప్రభుత్వ ఉత్తర్వులపై హర్షం వ్యక్తమవుతోంది .""","""There is joy over the government's order to give 15 percent of the construction work to lower and upper castes.""","""భవన నిర్మాణానికి సంబంధించిన పనులను 15 శాతం సగర మరియు ఉప్పర కులాలకే ఇవ్వాలని ప్రభుత్వం వక్తం చేసింది.""","""The government has proposed that 15 percent of the construction work should be given to lower and upper castes.""",0.69
TEL-train-00152,"""అందుకు షరతులు వర్తిస్తాయి అంటున్నారని అంటోంది నటి పూర్ణ . కేరళా బ్యూటీ అయిన ఈమె తమిళం , తెలుగు అంటూ బహుభాషా నటిగా రాణిస్తోంది .""","""Conditions apply,"" says actress Poorna. She is a Kerala beauty and excels as a multilingual actress in Tamil and Telugu.","""కేరళ బ్యూటీ గ తమిళ,తెలుగు బహుభాషా నటి గ రాణిస్తున్న నటి పూర్ణ "" అందుకు షరతులు వర్తిస్తాయి "" అని అంటుంది.""","""Conditions apply,"" says Poorna, a prolific Tamil-Telugu multi-lingual actress from Kerala Beauty.",0.69
TEL-train-00153,"""ఈ రోజు తిరుమల శ్రీవారిని మంత్రి ఇంద్రకరణ్రెడ్డి దర్శించుకున్నారు .""","""Today Minister Indrakaran Reddy visited Tirumala Srivara.""","""మంత్రి ఇంద్రకరణ్రెడ్డి గారు ఈ రోజు అతిపవిత్రమైన తిరుమల శ్రీవారి ఆలయాన్ని దర్శించారు.""","""Minister Indrakaran Reddy visited the holiest Tirumala Srivari temple today.""",0.69
TEL-train-00154,"""అమెరికా అధ్యక్షుడు భారత్ పర్యటనకు ట్రంప్ దంపతులతో పాటు కుమార్తె ఇవాంకా , అల్లుడు జారెడ్ కుష్నర్ కూడా వచ్చిన విషయం తెలిసిందే .""","""It is known that Trump's daughter Ivanka and son-in-law Jared Kushner also came to the visit of the President of the United States to India.""","""అమెరికా అధ్యక్షుడు ట్రంప్ తన కుటుంబ సభ్యులు అయిన ఇవాంకా ,జారెడ్ కుష్నర్తో కలిసి భరత్ పర్యటనకు వచ్చాడు.""","""US President Trump visited India with his family members Ivanka and Jared Kushner.""",0.69
TEL-train-00155,"""హైదరాబాద్ డ్రైనేజీ సమస్యపై విపక్షాల విమర్శలకు మంత్రి కేటీఆర్ కౌంటర్ ఇచ్చారు .""","""Minister KTR countered opposition criticism on Hyderabad drainage issue.""","""మంత్రి కేటీఆర్ హైదరాబాద్ డ్రైనేజీ సమస్యపై విపక్షాల విమర్శలకు గట్టి సమాదానం ఇచ్చారు.""","""Minister KTR gave a firm answer to opposition criticism on Hyderabad drainage issue.""",0.69
TEL-train-00156,"""పచ్చని వృక్షాల నరికివేతపై సుప్రీంకోర్టు సంచలన ఆదేశాలు జారీ చేసింది .""","""Supreme Court issues sensational order on cutting down of green trees.""","""చెట్లు నరికివేసినందుకు సుప్రీంకోర్టు మండిపడుతూ ఎవరూ ఉహించలేని ఆదేశాలు జారీ చేసింది.""","""Supreme Court got angry over the cutting of trees and issued unimaginable orders.""",0.68
TEL-train-00157,"""తెలుగుదేశం పార్టీ ఎంపీల ఆందోళనతో లోక్సభలో కార్యక్రమాలు స్తంభించాయి .""","""Processes in Lok Sabha stalled due to agitation by Telugu Desam Party MPs.""","""తెలుగుదేశం పార్టీ ఎంపీలు ఆందోళనలు చేయడంతో లోక్సాబాలో కార్యక్రమాలు స్తంబించాయి.""","""Events stalled in Loxaba as Telugu Desam Party MPs protested.""",0.68
TEL-train-00158,"""పది మంది ఉగ్రవాదులకు మరణశిక్షను అమలు చేయాలని పాకిస్థాన్ ఆర్మీ చీఫ్ జనరల్ ఖామర్ జావెద్ బాజ్వా నేడు ఆదేశాలు జారీ చేశారు .""","""Pakistan Army Chief General Qamar Javed Bajwa today issued orders to execute ten terrorists.""","""పాకిస్థాన్ ఆర్మీ కమాండర్-ఇన్-చీఫ్ కమల్ జావిద్ బజ్వా ఈరోజు పది మంది ఉగ్రవాదులను ఉరితీయాలని ఆదేశించారు.""","""Pakistan Army Commander-in-Chief Kamal Javid Bajwa today ordered the execution of ten terrorists.""",0.68
TEL-train-00159,"""21 రాష్ట్రాల్లో నమోదు కాని కరోనా మరణాలు...""","""Unregistered Corona deaths in 21 states...""","""న్యూఢిల్లీ: గత 24 గంటల్లో 21 రాష్ట్రాల్లోనూ, కేంద్రపాలిత ప్రాంతాల్లోనూ ఒక్క కరోనా మరణమూ నమోదు కాలేదు.""","""New Delhi: Not a single corona death has been reported in 21 states and Union Territories in the last 24 hours.""",0.68
TEL-train-00160,"""కాశ్మీర్ వేర్పాటువాద నేత గిలానీ హౌస్ అరెస్టు""","""Kashmir separatist leader Geelani House arrested""","""శ్రీనగర్ : కాశ్మీర్ వేర్పాటువాద నేత, హురియత్ కాన్ఫరెన్స్ ఛైర్మన్ సయ్యద్ అలీ గిలానీని గృహ నిర్బంధంలో ఉంచారు.""","""Srinagar: Kashmir separatist leader Hurriyat Conference chairman Syed Ali Geelani placed under house arrest.""",0.68
TEL-train-00161,"""మారుతున్న పరిస్థితులకు అనుగుణంగా పోలీసింగ్ తీరులో కూడా మార్పులు వస్తున్నాయని సైబరాబాద్ సీపీ సజ్జనార్ అన్నారు . సైబర్ క్రైమ్ ఇప్పుడు సవాల్గా మారిందన్నారు .""","""Cyberabad CP Sajjanar said that there are changes in the way of policing according to the changing conditions. Cybercrime has become a challenge now.""","""సైబరాబాద్ సీపీ సజ్జనార్ మాట్లాడుతూ పర్యావరణానికి అనుగుణంగా పోలీసుల తీరు కూడా మారుతుందన్నారు. సైబర్ క్రైమ్ ఇప్పుడు ఒక సవాలుగా మారింది.""","""Cyberabad CP Sajjanar said that police behavior is also changing according to the environment. Cybercrime has now become a challenge.""",0.68
TEL-train-00162,"""దర్శకుడు రాధా కృష్ణ తో ప్రస్తుతం ప్రభాస్ పీరియాడిక్ లవ్ డ్రామా చేస్తున్న సంగతి తెలిసిందే .""","""It is known that Prabhas is currently doing a period love drama with director Radha Krishna.""","""ప్రస్తుతం హీరో ప్రభాస్ దర్శకుడు రాధా కృష్ణ తో పీరియాడిక్ లవ్ డ్రామా చేస్తున్నాడు.""","""Currently hero Prabhas is doing a period love drama with director Radha Krishna.""",0.68
TEL-train-00163,"""నటుడు ప్రకాశ్రాజ్కు మద్రాసు హైకోర్టు నోటీసులు జారీ చేసింది .""","""Madras High Court issues notice to actor Prakashraj.""","""మద్రాసు హైకోర్టు నటుడు ప్రకాశ్రాజ్కి నోటీసులు జారీ చేసింది .""","""Madras High Court issues notice to actor Prakashraj.""",0.68
TEL-train-00164,"""ఇప్పటికే సినీ పరిశ్రమకు చెందిన పలువురు సెలబ్రిటీలు తమ వంతు సహాయంగా రెండు రాష్ట్రాల ప్రభుత్వాలకు విరాళాలు ప్రకటించారు.""","""Many celebrities from the film industry have already announced their contribution to the two state governments.""","""సినీ ప్రముఖుల నుండి వచ్చిన ప్రతిస్పందను చూసి తాజాగా అక్కినేని నాగార్జున కూడా సినీ శ్రేయస్సు కోసం కోటి రూపాయల విరాళాన్ని ప్రకటిస్తున్నట్లు తెలిపారు.""","""Ackineni Nagarjuna recently announced a donation of Rs 1 crore for the welfare of cinema after seeing the response from cine luminaries.""",0.68
TEL-train-00165,"""న్యూజీలాండ్లో మరోసారి కరోనావైరస్ ఆనవాళ్లు బయటపడ్డాయి .""","""Coronavirus signs emerge again in New Zealand.""","""కరోనావైరస్ ఆనవాళ్లు మరోసారి న్యూజీలాండ్లో బయటపడ్డాయి .""","""Coronavirus signs emerge again in New Zealand.""",0.68
TEL-train-00166,"""ముస్లిం సోదరులకు సిఎం చంద్రబాబు రంజాన్ శుభాకాంక్షలు తెలిపారు .""","""CM Chandrababu wishes Ramadan to Muslim brothers.""","""ప్రపంచంలో శాంతి, సామరస్యాలను పెంపొందించేందుకు ముస్లీం సోదరులు తమ ప్రయత్నాలను కొనసాగిస్తున్నారని వారికి సీఎం చంద్రబాబు రంజాన్ శుభాకాంక్షలు తెలిపారు.""","""CM Chandrababu wished the Muslim brothers Ramadan greetings as they continue their efforts to promote peace and harmony in the world.""",0.68
TEL-train-00167,"""ఇన్స్టాగ్రామ్ ఫొటోలకు లైక్లు కొడితే మురిసిపోయింది .""","""If you like Instagram photos, you will be spoiled.""","""ఇంస్తాగ్రంలో ఉన్న ఫోటోలకు లైక్లూ కొడితే మురిసిపోయింది.""","""If you like the photos on Instagram, you're going crazy.""",0.68
TEL-train-00168,"""టీమిండియా క్రికెటర్ కరుణ్ నాయర్ శుక్రవారం ఓ ఇంటివాడయ్యాడు . తన గర్ల్ ప్రెండ్ సనాయా తకరివాలాని ఉదయ్పూర్లో వివాహామాడాడు .""","""Team India cricketer Karun Nair became a householder on Friday. He got married to his girlfriend Sanaya Thakarivalani in Udaipur.""","""ప్రముక టీం ఇండియా క్రికెటర్ కరుణ్ నాయర్ శుక్రవారంరోజున తన ప్రేయాసి సనాయా తకరివాలా ని పెళ్లి చేస్కున్నాడు.""","""Prominent Team India cricketer Karun Nair got married to his girlfriend Sanaya Takariwala on Friday.""",0.68
TEL-train-00169,"""పెట్రోల్ , డీజిల్ ధరలు బుధవారం నిలకడగానే కొనసాగుతున్నాయి .""","""Petrol and diesel prices remain stable on Wednesday.""","""బుధవారం పెట్రోల్,డిజిల్ ధరలు స్థిరంగా కొనసాగుతున్నాయి.""","""Petrol, diesel prices remain stable on Wednesday.""",0.68
TEL-train-00170,"""జింబాబ్వే - పాక్ మధ్య జరిగిన తొలి వన్డేలో ఆతిథ్య పాకిస్థాన్ 26 పరుగుల తేడాతో విజయం సాధించింది .""","""In the first ODI between Zimbabwe and Pakistan, hosts Pakistan won by 26 runs.""","""పాకిస్తాన్ 26 పరుగుల తేడా తో జింబాబ్వే -పాక్ మధ్య జరిగిన తొలి వన్డే లో ఆతిధ్య విజయం సాధించింది .""","""Pakistan won the first ODI between Zimbabwe and Pakistan by 26 runs.""",0.68
TEL-train-00171,"""ప్రయివేటీకరణను ఆపేందుకు తెగబడతాం.. సిపిఎం రాష్ట్ర కార్యదర్శి పి.మధు..""","""We will be determined to stop the privatization.. CPM State Secretary P. Madhu..""","""విశాఖ బ్యూరో: స్టీల్ప్లాంట్ ప్రయివేటీకరణను ఆపేందుకు ఎంతకైనా తెగబడతామని సిపిఎం రాష్ట్ర కార్యదర్శి పి.మధు కేంద్రాన్ని హెచ్చరించారు.""","""Visakha Bureau: CPM State Secretary P. Madhu Warns Center to Stop Steel Plant Privatization.""",0.68
TEL-train-00172,"""ఐసెట్ మొదటి దశ సీట్ల కేటాయింపు గురువారం పూర్తయింది .""","""ISET first phase seat allotment completed on Thursday.""","""గురువారం రోజున ఐసెట్ మొదటి దశ సీట్ల కేటాయింపు పూర్తయింది .""","""ISET first phase seat allotment completed on Thursday.""",0.68
TEL-train-00173,"""తాను ఏనాడు ధోనీపై ఆధారపడలేదన్నాడు.""","""He said he never depended on Dhoni.""","""ధోనీ సలహాలు, సూచనల వల్లే తాను మెరుగైన స్పిన్పర్గా ఎదిగానని వచ్చిన వార్తల్లో నిజం లేదన్నాడు.""","""There is no truth in the news that Dhoni's advice and suggestions made him a better spinner.""",0.68
TEL-train-00174,"""ప్రపంచ ఆర్చరీ చాంపియ న్షిప్లో తెలుగమ్మాయి వెన్నం జ్యోతి సురేఖ రెండు కాంస్య పతకాలు సాధించింది .""","""Telugammai Vennam Jyoti Surekha wins two bronze medals in World Archery Championship.""","""తెలుగు అమ్మాయి అయిన వెన్నం జ్యోతి సురేఖ ప్రపంచ ఆర్చరీ చాంపియ న్షిప్లో రెండు కాంస్య పతకాలు గెలిచింది.""","""Telugu girl Vennam Jyoti Surekha won two bronze medals in World Archery Championship.""",0.68
TEL-train-00175,"""తాను బాగానే ఉన్నానని , తనకేం కాలేదని ప్రముఖ నటి , కాంగ్రెస్ మహిళా నేత కుష్బూ సుందర్ ట్వీట్ ద్వారా తెలియజేశారు .""","""Kushboo Sundar, a famous actress and Congress woman leader, has informed through a tweet that she is fine and that she is fine.""","""ప్రముఖ నటి,కాంగ్రెస్ మహిళానేత కుష్బూ సుందర్ తను బాగానే ఉన్నానని తనకి ఎం కాలేదని ట్వీట్ చేసారు.""","""Famous actress, Congress woman leader Kushboo Sundar tweeted that she is fine and is not feeling well.""",0.68
TEL-train-00176,"""కాంగ్రెస్ పార్టీలోనే తాను కొనసాగుతానని ఎమ్మెల్యే కోమటిరెడ్డి రాజగోపాల్ రెడ్డి చెప్పారు .""","""MLA Komatireddy Rajagopal Reddy said that he will continue in the Congress party.""","""తాను కాంగ్రెస్ పార్టీలోనే ఉంటానని ఎమ్మెల్యే కోమటిరెడ్డి రాజగోపాల్ రెడ్డి అన్నారు.""","""MLA Komatireddy Rajagopal Reddy said that he will remain in the Congress party.""",0.67
TEL-train-00177,"""ఖమ్మం , మణుగూరు బస్సు డిపోల ఎదుట కార్మికులు ఆందోళనకు దిగారు .""","""Workers protested in front of Khammam and Manuguru bus depots.""","""ఖమ్మం,మణుగూరు బస్సు డిపోలల్లో కార్మికుల ఆందోళన""","""Workers' agitation at Khammam and Manuguru bus depots""",0.67
TEL-train-00178,"""మన గ్రామాలను , భూములను మనమే రక్షించుకోవాలని , అంతా కలసి కట్టుగా ఉద్యమిస్తేనే అది సాధ్యమవుతుందని సిపిఎం జిల్లా కార్యదర్శి తమినేని సూర్యనారాయణ అన్నారు .""","CPM district secretary Tamineni Suryanarayana said, ""We have to protect our villages and lands ourselves and it is possible only if we all move together.""","""సిపిఎం జిల్లా కార్యదర్శి తామినేని సూర్యనారాయణ మాట్లాడుతూ మన గ్రామాలను, భూములను మనమే కాపాడుకోవాలని, అందరం కలిసికట్టుగా పనిచేస్తేనే ఇది సాధ్యమవుతుందన్నారు.""","""CPM district secretary Tamineni Suryanarayana said that we have to protect our villages and lands ourselves and this is possible only if we all work together.""",0.67
TEL-train-00179,"""నేను అందుకున్న ఈ మ్యాన్ ఆఫ్ ది మ్యాచ్ అవార్డును అఫ్గానిస్థాన్లో జరిగిన బాంబు పేలుళ్లలో ప్రాణాలు కోల్పోయిన వారికి అంకితమిస్తున్నాను’ అని రషీద్ ఖాన్ ప్రకటించాడు.""","""I dedicate this man of the match award to those who lost their lives in the bomb blasts in Afghanistan,"" declared Rashid Khan.","""ఈ మ్యాచ్ కోసం ప్రపంచ వ్యాప్తంగా లక్షలాది మంది అభిమానులు ఎంతో ఆసక్తిగా ఎదురు చూస్తున్నారు.""","""Millions of fans around the world are eagerly waiting for this match.""",0.67
TEL-train-00180,"""నన్ను నేను చేనేత బ్రాండ్ అంబాసిడర్గా ప్రకటించుకున్నా: పవన్""","""Declaring myself a handloom brand ambassador: Pawan""","""జాతీయ చేనేత దినోత్సవం సందర్భంగా జనసేన అధినేత పవన్ కళ్యాణ్ చేనేత కార్మికులందరికీ శుభాకాంక్షలుతెలిపారు.""","""Jana Sena Chief Pawan Kalyan Wishes All Handloom Workers On National Handloom Day.""",0.67
TEL-train-00181,"""ప్రధాని బెంజిమన్ నెతన్యాహు ఇజ్రాయిల్ ఎన్నికల్లో ఆయన ఐదోసారి విజయం సాధించారు .""","""Prime Minister Benjamin Netanyahu wins fifth term in Israeli election.""","""బెంజిమన్ ఎన్నికల్లో 5 సార్లు గెలిచారు.""","""Benjamin won the election 5 times.""",0.67
TEL-train-00182,"""జాతీయ అవార్డు ఒక్కసారి గెలిస్తేనే జన్మ ధన్మమైపోతుంది. . అలాంటిది ఒక నటి ఒకటికి మూడుసార్లు ఈ పురస్కారానికి ఎంపిక కావటం అంటే మామూలు విషయం కాదు.""","""Winning a national award once is a blessing. It is not uncommon for an actress to be selected for this award three times.""","""కాబట్టి ఈ సినిమా గొప్పతనమంతా ఆయనకే చెందుతుంది.""","""So the greatness of this film belongs to him.""",0.67
TEL-train-00183,"""పిజి, పిహెచ్డి పూర్తి చేసిన 319 మంది, అండర్ గ్రాడ్యుయేషన్ పూర్తిచేసిన 970 మంది విద్యార్థులకు పట్టాలు అందిస్తున్నారు.""","""319 PG and PhD graduates and 970 undergraduates are being awarded degrees.""","""17 మంది విద్యార్థులకు బంగారు పతకాలు ఇస్తున్నారు.""","""Gold medals are being given to 17 students.""",0.66
TEL-train-00184,"""టెలికం రంగంలో పోటీని తట్టుకోలేక ప్రముఖ టాటా టెలిసర్వీస్ కంపెనీలో పనిచేస్తున్న 500 - 600 మంది ఉద్యోగులను తొలగించింది .""","""Unable to cope with the competition in the telecom sector, the leading Tata Teleservices company laid off 500-600 employees.""","""టాటా టెలిసర్వీస్ కంపెనీ టెలికం రంగంలో పోటీని ఎదుర్కొనలేక అందులో పనిచేస్తున్న 500 - 600 మంది ఉద్యోగులను తీసేసింది.""","""Tata Teleservice Company has laid off 500-600 employees as it is unable to compete in the telecom sector.""",0.66
TEL-train-00185,"""గుంటూరుకు చెందిన ఓ విద్యార్ధిని శనివారం హైకోర్టులో ఈ మేరకు పిటిషన్ దాఖలు చేశారు.""","""A student from Guntur has filed a petition to this effect in the High Court on Saturday.""","""ఇవాళ లంచ్ మోషన్లో ఈ పిటిషన్పై విచారణ జరపాలని హైకోర్టును అభ్యర్ధించారు.""","""In today's lunch motion, the High Court was requested to hear the petition.""",0.66
TEL-train-00186,"""తెలంగాణ రాష్ట్రంలో మళ్లీ టీఆర్ఎస్ పార్టీయే అధికారంలోకి వస్తుందని ఎంఐఎం నేత అసదుద్దీన్ ఓవైసీ అన్నారు .""","""TRS party will come to power again in Telangana state,"" MIM leader Asaduddin Owaisi said.","""తెలంగాణలొ ఈసారి కూడా టీఆర్ఎస్దే విజయం అని ఎంఐఎం నాయకుడు చెప్పారు .""",MIM leader says TRS will win in Telangana this time too.,0.66
TEL-train-00187,"""మహిళలు లేని మంత్రివర్గం తెలంగాణః టిపిసిసి చీఫ్""","""Minister without women Telangana TPCC chief""","""కరీంనగర్: కేసీఆర్ మంత్రివర్గంలో మహిళలకు ప్రాతినిథ్యం లేకపోవడం సిగ్గుచేటని టీపీసీసీ చీఫ్ ఉత్తమ్కుమార్రెడ్డి మండిపడ్డారు.""","""Karimnagar: Lack of representation of women in KCR's cabinet is a shame, says TPCC chief Uttam Kumar Reddy.""",0.66
TEL-train-00188,"""ప్రకాశం జిల్లా పెద్దచెర్లోపల్లి మండలం అలవలపాడు వద్ద గురువారం వేకువజామున ప్రైవేటు బస్సు బోల్తా పడింది .""","""A private bus overturned at Alavalapadu in Peddacherlopalli mandal of Prakasam district on Thursday morning.""","""వేకువజామున సమయంలో ప్రకాశం జిల్లా పెద్దచెర్లోపల్లి మండలం అలవలపాడులొ ప్రైవేటు బస్సు బోల్తా పాడడం జరిగింది.""","""A private bus overturned in Alavalapadu of Peddacherlopalli mandal of Prakasam district during the early hours of the morning.""",0.66
TEL-train-00189,"""తమిళ ఆడియోను, చిత్రాన్ని జూన్ నెలలో విడుదల చేయడానికి నిర్మాతలు సన్నాహాలు చేస్తున్నారు.""","""The makers are gearing up to release the Tamil audio and film in June.""","""అన్ని కార్యక్రమాలను పూర్తి చేసి ఈ చిత్రాన్ని ఈనెల 10న విడుదల చేయడానికి నిర్మాత సన్నాహాలు చేస్తున్నారు.""","""The producer is preparing to release the film on the 10th of this month after completing all the activities.""",0.66
TEL-train-00190,"""జాతీయ మహిళా కమిషన్ చైర్పర్సన్ రేఖా శర్మ దిశ హత్యాచార కేసులో నలుగురు నిందితుల ఎన్కౌంటర్ పట్ల స్పందించారు .""","""National Commission for Women Chairperson Rekha Sharma reacts to encounter of four accused in Disha murder case.""","""జాతీయ మహిళా కమిషన్ చైర్పర్సన్ రేఖా శర్మగారు దిశ హత్యాచార కేసులో నలుగురు నిందితుల ఎన్కౌంటర్ మీద ఆవిడ స్పందించారు .""","""National Commission for Women Chairperson Rekha Sharma has reacted to the encounter of the four accused in the Disha murder case.""",0.66
TEL-train-00191,"""ఆరోగ్యశ్రీలో మరో నూతన శకానికి ఆంధ్రప్రదేశ్ ముఖ్యమంత్రి వైఎస్ జగన్వెూహన్రెడ్డి ఈ రోజు శ్రీకారం చుట్టారు .""","""Andhra Pradesh Chief Minister YS Jaganveuhan Reddy inaugurated another new era in Arogyashri today.""","""ఆరోగ్యశ్రీలో కొత్త పథకాన్ని జగన్వెూహన్రెడ్డి అమలు చేసారు.""","""Jaganveuhan Reddy has implemented a new scheme in Aarogyasree.""",0.66
TEL-train-00192,"""శాంతిభద్రతలు , సంక్షేమం విషయంలోనూ పోలీసుశాఖకు ప్రభుత్వం అన్ని విధాలా సహకరిస్తుందని ఉప ముఖ్యమంత్రి కెఇ కృష్ణమూర్తి అన్నారు .""","""Deputy Chief Minister KE Krishnamurthy said that the government will cooperate with the police department in all ways in the matter of peace and welfare.""","""ఉప ముఖ్యమంత్రి కె.ఇ. శాంతి భద్రతల విషయంలో పోలీసులకు ప్రభుత్వం అన్ని విధాలా సహకరిస్తుందని కృష్ణమూర్తి పేర్కొన్నారు.""","""Deputy Chief Minister K.E. Krishnamurthy stated that the government will provide all possible cooperation to the police in matters of law and order.""",0.66
TEL-train-00193,"""ఆంధ్రాలో హోటల్లు లేవని ఢిల్లీ వెళ్లి శాంగ్రిల్లా హోటల్లో భొజనం చేయడం ఏమిటని , వైఎస్ఆర్సిపి నేతలను టిడిపి ఎంపి మురళీమోహన్ ప్రశ్నించారు .""",TDP MP Murali Mohan questioned the YSRCP leaders as to why there are no hotels in Andhra and going to Delhi to dine at Shangrila Hotel.,"""ఆంధ్రప్రదేశ్లో హోటళ్లు లేని షాంగ్రీలా హోటల్లో ఢిల్లీ వెళ్లి భోజనం చేయడం ఏంటని టీడీపీ ఎంపీ మురళీమోహన్ వైఎస్సార్సీపీ నేతలను ప్రశ్నించారు.""",TDP MP Murali Mohan asked the YSRCP leaders that there is no hotel in Andhra Pradesh and why should they go to Delhi and dine at a Shangri-La hotel.,0.66
TEL-train-00194,"""షాజహాన్పూర్లో పదేళ్ల బాలుడికి తీవ్రగా జ్వరం రావడంతో తల్లిదండ్రులు చికిత్స నిమిత్తం బాలుడిని స్థానిక దవాఖానాకి తీసుకెళ్లారు.""","""A ten-year-old boy in Shahjahanpur developed severe fever and his parents took the boy to a local hospital for treatment.""","""అక్కడి వైద్యులు బాలుడికి వైద్య పరీక్షలు నిర్వహించిన మెరుగైన వైద్యం కోసం లక్నోకు తీసుకెళ్లాలని తెలియజేశారు.""","""Doctors there advised the boy to be taken to Lucknow for better treatment where medical tests were conducted.""",0.66
TEL-train-00195,"""ఈ చిత్ర కథానాయికలుగా రకరకాల పేర్లు ప్రచారంలోకి వచ్చాయి కానీ. . ఇంకా ఎవరూ ఖరారవ్వలేదు.""","""Various names have been floated as the heroines of this film but no one has been finalized yet.""","""ఎన్టీఆర్ బయోపిక్ నిర్మాత, ఇందులో ప్రధాన పాత్ర పోషిస్తున్న బాలకృష్ణ ఈ విషయాన్ని ప్రకటించారు.""","""The producer of the NTR biopic, Balkrishna, who plays the lead role, announced this.""",0.66
TEL-train-00196,"""కాశ్మీర్లోని ఓ ఇంట్లో ఉగ్రవాదులు.. ఏ క్షణమైనా ఆ ముగ్గురు ఎన్ కౌంటర్..""","""Terrorists in a house in Kashmir.. Any moment those three encounter..""","""ఉత్తర కాశ్మీర్లోని సోపోర్ పట్టణంలో భద్రతా దళాలు, ఉగ్రవాదుల మధ్య తుపాకీ యుద్ధం జరిగిందని అధికారులు బుధవారం ఉదయం తెలిపారు.""","""A gun battle broke out between security forces and terrorists in north Kashmir's Sopore town, officials said on Wednesday morning.""",0.66
TEL-train-00197,"""జమ్ముకశ్మీర్ లో ఉగ్రవాదులు మరోసారి తెగబడ్డారు . వివరాల్లోకి వెళ్తే , షోపియాన్ జిల్లా కోర్టు ప్రాంగణంలో కొంత మంది పోలీసులు గస్తీ కాస్తున్నారు .""","""Terrorists have been killed once again in Jammu and Kashmir. If we go into the details, some policemen are patrolling the Shopian district court premises.""","""జమ్ముకాశ్మీర్ లో మరోసారి ఉగ్రవాదులు తేగపడటంతో షోపియాన్ జిల్లా కోర్టు ప్రాంగంనంలో కొంత మంది పోలీసులు గస్తి కాస్తున్నట్లు తెలుస్తుంది .""","""As terrorists are once again on the rise in Jammu and Kashmir, it is known that some policemen are patrolling the premises of the Shopian District Court.""",0.66
TEL-train-00198,"""టిఆర్ఎస్ ప్రభుత్వ హయాంలో అణచివేయబడిన ప్రజాస్వామిక హక్కులను పునరుద్దరించడమే లక్ష్యమని సిపిఐ స్పష్టం చేసింది .""","""The CPI has made it clear that its aim is to restore democratic rights that were suppressed under the TRS government.""","""టిఆర్ఎస్ ప్రభుత్వంలో తోక్కివేయబడిన ప్రజాస్వామిక హక్కులను తీర్చిదిద్దడమే తమ లక్ష్యమని సిపిఐ పార్టీ స్పష్టం చేసింది .""","""The CPI party has made it clear that its aim is to restore the democratic rights that have been suppressed under the TRS government.""",0.66
TEL-train-00199,"""అంతేగాకుండా నిందితుడికి ఆరు మిలియన్ రూపాయలు జరిమానా విధించింది.""","""Furthermore, the accused was fined six million rupees.""","""ఇందులో మూడు మిలియన్ రూపాయలను బాధిత కుటుంబాలకు పరిహారం (బ్లడ్ మనీ)గా అందజేయాలని కోర్టు ఆదేశించింది.""","""The court ordered that three million rupees be given as compensation (blood money) to the families of the victims.""",0.66
TEL-train-00200,"""ఏరియా ప్రభుత్వ ఆసుపత్రిని తనిఖీ చేసిన బీజేపీ నాయకులు""","""BJP Leaders Inspect Area Government Hospital""","""మెదక్: జిల్లా కేంద్రంలో మెదక్ ఏరియా ప్రభుత్వ ఆస్పత్రిపై, బీజేపీ నాయకులు ఆకస్మిక తనిఖీ చేశారు.""","""Medak: BJP leaders conduct surprise inspection of Medak Area Government Hospital in district headquarters.""",0.66
TEL-train-00201,"""పార్లమెంట్ వర్షాకాల సమావేశాల తేదీలు ఖరారయ్యాయి .""","""Parliament Monsoon Session Dates Finalised.""","""పార్లమెంట్ సీజనల్ సమావేశాల తేదీలను ఖరారు చేశారు.""","""Dates of Parliament's Seasonal Sessions Finalised.""",0.66
TEL-train-00202,"""ఉండవల్లి అరుణ్ కుమార్ రాష్ట్ర రాజకీయాల్లో పరిచయం అక్కర్లేని నాయకుడు .""","""Undavalli Arun Kumar is an unintroduced leader in state politics.""","""రాష్ట్ర రాజకీయాలకు పరిచయం అక్కర్లేని నాయకుడు ఉండవల్లి అరుణ్ కుమార్.""","""Undavalli Arun Kumar is a leader who needs no introduction to state politics.""",0.66
